"Name","Runs","NumberOfInstances","NumberOfFeatures","NumberOfClasses","NumberOfMissingValues","NumberOfNumericFeatures","CfsSubsetEval_NaiveBayesErrRate","MaxMeansOfNumericAtts","NaiveBayesErrRate","Quartile3SkewnessOfNumericAtts","NumberOfSymbolicFeatures","MinAttributeEntropy","RandomTreeDepth2AUC","Quartile1MutualInformation","MinMeansOfNumericAtts","MaxMutualInformation","RandomTreeDepth3Kappa","PercentageOfSymbolicFeatures","REPTreeDepth2AUC","J48.001.ErrRate","Dimensionality","Quartile3MutualInformation","Quartile2KurtosisOfNumericAtts","MaxSkewnessOfNumericAtts","CfsSubsetEval_DecisionStumpKappa","J48.0001.ErrRate","J48.00001.Kappa","RandomTreeDepth2ErrRate","Quartile1KurtosisOfNumericAtts","PercentageOfBinaryFeatures","Quartile1AttributeEntropy","MajorityClassPercentage","REPTreeDepth2ErrRate","Quartile1MeansOfNumericAtts","MaxAttributeEntropy","MinMutualInformation","CfsSubsetEval_NaiveBayesKappa","Quartile2MeansOfNumericAtts","Quartile2AttributeEntropy","StdvNominalAttDistinctValues","Quartile1SkewnessOfNumericAtts","Quartile1StdDevOfNumericAtts","MajorityClassSize","MinorityClassSize","EquivalentNumberOfAtts","Quartile2StdDevOfNumericAtts","Quartile3StdDevOfNumericAtts","MaxStdDevOfNumericAtts","RandomTreeDepth2Kappa","MeanStdDevOfNumericAtts","RandomTreeDepth3ErrRate","Quartile2SkewnessOfNumericAtts","PercentageOfNumericFeatures","MeanNoiseToSignalRatio","NumberOfBinaryFeatures","REPTreeDepth1AUC","REPTreeDepth1ErrRate","MaxKurtosisOfNumericAtts","REPTreeDepth2Kappa","NumberOfInstancesWithMissingValues","NaiveBayesKappa","CfsSubsetEval_NaiveBayesAUC","Quartile3AttributeEntropy","REPTreeDepth3Kappa","MinNominalAttDistinctValues","kNN1NAUC","J48.001.Kappa","MinKurtosisOfNumericAtts","DecisionStumpErrRate","MinStdDevOfNumericAtts","MeanAttributeEntropy","MeanSkewnessOfNumericAtts","DecisionStumpAUC","MinSkewnessOfNumericAtts","AutoCorrelation","J48.00001.AUC","REPTreeDepth1Kappa","RandomTreeDepth3AUC","MinorityClassPercentage","MaxNominalAttDistinctValues","PercentageOfInstancesWithMissingValues","MeanMeansOfNumericAtts","REPTreeDepth3AUC","Quartile3KurtosisOfNumericAtts","J48.0001.Kappa","CfsSubsetEval_DecisionStumpErrRate","J48.00001.ErrRate","RandomTreeDepth1Kappa","Quartile3MeansOfNumericAtts","RandomTreeDepth1AUC","CfsSubsetEval_kNN1NErrRate","DecisionStumpKappa","kNN1NErrRate","kNN1NKappa","MeanKurtosisOfNumericAtts","J48.001.AUC","CfsSubsetEval_kNN1NAUC","NaiveBayesAUC","PercentageOfMissingValues","MeanMutualInformation","Quartile2MutualInformation","CfsSubsetEval_DecisionStumpAUC","RandomTreeDepth1ErrRate","ClassEntropy","CfsSubsetEval_kNN1NKappa","REPTreeDepth3ErrRate","J48.0001.AUC","MeanNominalAttDistinctValues"
"volcanoes-b5 (1)","107","9989","4","5","0","3","","515.8750625688252","","1.6767132548297368","1","","","","0.40521019101011113","","","25","","","0.0004004404845329863","","-1.1743358338597838","1.6767132548297368","","","","","-1.1815949274355217","0","","96.09570527580338","","0.40521019101011113","","","","514.6422064270703","","0","-0.021444756268876132","0.05725856937038301","9599","26","","285.3902116318687","289.18286255961743","289.18286255961743","","191.54344425361884","","-0.02083107403576202","75","","0","","","9.017072027799696","","0","","","","","5","","","-1.1815949274355217","","0.05725856937038301","","0.5448124748416995","","-0.021444756268876132","0.9786744092911493","","","","0.2602863149464411","5","0","343.6408263956352","","9.017072027799696","","","","","515.8750625688252","","","","","","2.22038042216813","","","","0","","","","","0.30232274340463156","","","","5"
"analcatdata_olympic2000 (2)","107","66","13","2","0","11","0.030303030303030304","430533.7575757574","0.19696969696969696","2.8752550890799964","2","","1","","1.7659365606060604","","1","15.384615384615385","1","","0.19696969696969696","","7.5901110551499995","5.184800754997159","0.9393939393939394","","","0","0.537994911460336","7.6923076923076925","","50","0","4.530303030303029","","","0.9393939393939394","11.286241303030303","","0","0.33303038648356925","1.9716712257871607","33","33","","7.528856685027483","146.550296862509","1149215.3347947935","1","122247.86895090897","0","2.6680325529970337","84.61538461538461","","1","1","0","27.925030816313093","1","0","0.606060606060606","0.9696969696969697","","1","2","0.7424242424242424","","-0.8290888885265062","0","1.2461538240209369","","2.346361211667911","1","-0.027664880847149114","0.7384615384615385","","1","1","50","2","0","45455.77048367216","1","9.616249389258218","","0.030303030303030304","","1","154.68181818181824","1","0.030303030303030304","1","0.25757575757575757","0.48484848484848486","8.765470794703946","","0.9696969696969697","0.938475665748393","0","","","0.9696969696969697","0","1","0.9393939393939394","0","","2"
"volcanoes-e4 (1)","106","1252","4","5","0","3","","534.1717252396163","","1.3211139545525572","1","","","","0.4352256038338658","","","25","","","0.003194888178913738","","-1.1677090007602002","1.3211139545525572","","","","","-1.2153617770811105","0","","91.3738019169329","","0.4352256038338658","","","","478.78194888178894","","0","-0.1227097465909071","0.07852055173126239","1144","9","","286.20229728927205","287.2150603129341","287.2150603129341","","191.16529271797913","","0.13472893018827636","75","","0","","","1.5683352180923835","","0","","","","","5","","","-1.2153617770811105","","0.07852055173126239","","0.44437771271664217","","-0.1227097465909071","0.9552358113509193","","","","0.7188498402555911","5","0","337.79629990841306","","1.5683352180923835","","","","","534.1717252396163","","","","","","-0.27157851991630905","","","","0","","","","","0.5750439954896183","","","","5"
"analcatdata_gviolence (2)","106","74","10","2","0","8","0.02702702702702703","4854.864864864865","0.06756756756756757","1.9122948563945275","2","","0.9606151537884471","","0.24324324324324326","","0.9171023151605675","20","0.9763690922730682","","0.13513513513513514","","1.8359843374279885","2.276695851611337","0.9449814126394053","","","0.04054054054054054","-0.24179770410065715","10","","58.108108108108105","0.02702702702702703","0.7162162162162162","","","0.9449814126394053","1.351351351351351","","0","0.3930295053495103","0.9260752759321047","43","31","","1.610915185106513","231.51056232237542","520.4956627225583","0.9171023151605675","105.88573809105641","0.04054054054054054","1.3262032585378454","80","","1","0.9763690922730682","0.02702702702702703","8.610960184923554","0.9449814126394053","0","0.8618371919342793","0.9763690922730682","","0.9449814126394053","2","0.9489872468117029","","-0.6260797005948793","0.02702702702702703","0.5184489726892011","","1.0363529735015669","0.9763690922730682","-1.1687880721722446","0.5753424657534246","","0.9449814126394053","0.9606151537884471","41.891891891891895","2","0","926.3952702702702","0.9763690922730682","4.414056882692054","","0.02702702702702703","","0.9171023151605675","1628.6756756756758","0.9606151537884471","0.02702702702702703","0.9449814126394053","0.05405405405405406","0.8899628252788104","2.4523342985741716","","0.9763690922730682","0.9722430607651913","0","","","0.9763690922730682","0.04054054054054054","0.9809470132751208","0.9449814126394053","0.02702702702702703","","2"
"sponge (2)","106","76","46","2","22","0","0.07894736842105263","","0.05263157894736842","","46","0.10106696361212415","0.7083333333333334","0.01148851971534","","0.19044122916554","0.2433628318584066","100","0.5","","0.6052631578947368","0.054388567377775004","","","0","","","0.11842105263157894","","34.78260869565217","0.5340420030900124","92.10526315789474","0.07894736842105263","","2.6693107524072195","0.00157191534299","0","","1.1381963083669384","1.8043158136965816","","","70","6","10.068135462318116","","","","0.2433628318584066","","0.11842105263157894","","0","27.208652672528615","16","0.5","0.07894736842105263","","0","22","0.4794520547945202","0.5","1.610354840620934","0","2","0.580952380952381","","","0.06578947368421052","","1.1163933291489956","","0.6416666666666667","","0.92","","0","0.7083333333333334","7.894736842105263","9","28.947368421052634","","0.5","","","0.07894736842105263","","0.2433628318584066","","0.7083333333333334","0.07894736842105263","0.26923076923076966","0.06578947368421052","0.4135802469135806","","","0.5","0.8666666666666668","0.6292906178489702","0.03957627264616614","0.0214256036876","0.5","0.11842105263157894","0.3984592740952357","0","0.07894736842105263","","3.711111111111111"
"volcanoes-e5 (1)","105","1112","4","5","0","3","","530.3552158273383","","1.195027964356362","1","","","","0.44304505755395684","","","25","","","0.0035971223021582736","","-1.1427436992045517","1.195027964356362","","","","","-1.2044286281281043","0","","90.82733812949641","","0.44304505755395684","","","","484.43615107913763","","0","-0.09924974351022386","0.0845537285996797","1010","9","","280.6848008291774","284.95488528663435","284.95488528663435","","188.57474661480381","","0.10198625304814692","75","","0","","","0.9928100914919846","","0","","","","","5","","","-1.2044286281281043","","0.0845537285996797","","0.39925482463142836","","-0.09924974351022386","0.9504950495049505","","","","0.8093525179856115","5","0","338.41147065467663","","0.9928100914919846","","","","","530.3552158273383","","","","","","-0.4514540786135571","","","","0","","","","","0.6013417997487165","","","","5"
"volcanoes-e1 (1)","105","1183","4","5","0","3","","535.202874049028","","1.2784987771004828","1","","","","0.4382156136939983","","","25","","","0.0033812341504649195","","-1.1342375533991387","1.2784987771004828","","","","","-1.192758283827654","0","","91.54691462383771","","0.4382156136939983","","","","483.33812341504694","","0","-0.1317451259128709","0.08064255920713237","1083","9","","282.36687160121687","283.0474641527659","283.0474641527659","","188.49832610439663","","0.08847929156552711","75","","0","","","1.3186764837763918","","0","","","","","5","","","-1.192758283827654","","0.08064255920713237","","0.4117443142510463","","-0.1317451259128709","0.9543147208121827","","","","0.760777683854607","5","0","339.65973769258966","","1.3186764837763918","","","","","535.202874049028","","","","","","-0.33610645115013366","","","","0","","","","","0.5669386512128634","","","","5"
"volcanoes-e2 (1)","105","1080","4","5","0","3","","539.6777777777778","","1.1443756276863408","1","","","","0.4472349768518519","","","25","","","0.003703703703703704","","-1.14842491527056","1.1443756276863408","","","","","-1.2030178776911573","0","","91.11111111111111","","0.4472349768518519","","","","485.3074074074075","","0","-0.13966565112937535","0.0878432224378703","984","8","","283.23317984911114","285.3915865678704","285.3915865678704","","189.57086987980645","","0.0809138298771293","75","","0","","","0.8113211389829056","","0","","","","","5","","","-1.2030178776911573","","0.0878432224378703","","0.36187460214469824","","-0.13966565112937535","0.9499536607970342","","","","0.7407407407407408","5","0","341.81080672067907","","0.8113211389829056","","","","","539.6777777777778","","","","","","-0.5133738846596039","","","","0","","","","","0.5837625984621753","","","","5"
"abalone (3)","105","4177","9","3","0","7","","0.8287421594445774","","0.7190979217612721","2","1.5815100477524737","","0.19664272719284","0.13951639932966245","0.19664272719284","","22.22222222222222","","","0.0021546564519990424","0.19664272719284","0.08401174900221431","3.1288173790658327","","","","","-0.02364350426997852","0","1.5815100477524737","34.64208762269572","","0.18059360785252573","1.5815100477524737","0.19664272719284","","0.3593674886282021","1.5815100477524737","0","-0.6091981423290972","0.0992398661336593","1447","1323","8.055032787425592","0.12009291256479986","0.22196294903322014","0.49038901823099734","","0.17461838890742917","","0.5918521514155093","77.77777777777779","7.042555503217504","0","","","76.0255092291977","","0","","","1.5815100477524737","","3","","","-0.04547558144296682","","0.041827056607257496","1.5815100477524737","0.6203687756176066","","-0.6398732689817931","0.5835727969348659","","","","31.67344984438592","3","0","0.38270340982933754","","0.5951236783694149","","","","","0.5239920995930093","","","","","","11.033153238707637","","","","0","0.19664272719284","0.19664272719284","","","1.5839636149471124","","","","3"
"volcanoes-e3 (1)","104","1277","4","5","0","3","","538.0696945967114","","1.3560223311272366","1","","","","0.4329719483163665","","","25","","","0.0031323414252153485","","-1.1269316643100813","1.3560223311272366","","","","","-1.2317283070145513","0","","91.62098668754895","","0.4329719483163665","","","","487.1644479248246","","0","-0.12473049103751407","0.07701349328856792","1170","9","","281.58720091994337","285.5208344707573","285.5208344707573","","189.06168296132975","","0.06408282236649626","75","","0","","","1.6910806409138317","","0","","","","","5","","","-1.2317283070145513","","0.07701349328856792","","0.43179155415207293","","-0.12473049103751407","0.9561128526645768","","","","0.7047768206734534","5","0","341.88903815661746","","1.6910806409138317","","","","","538.0696945967114","","","","","","-0.22252644347026695","","","","0","","","","","0.5617930305866006","","","","5"
"bank-marketing (2)","104","4521","17","2","0","7","","1422.6578190665798","","5.87525867789642","10","0.12313645800480948","","0.002669038770875","0.5425790754257905","0.03758116306347","","58.82352941176471","","","0.0037602300376023004","0.023118201939045","12.530049737749422","6.5964305462957045","","","","","0.348775487261181","23.52941176470588","0.77154092808717","88.47600088476001","","2.7936297279363","3.0677460916319435","0.00000121456236","","39.76664454766647","1.190720089001044","3.9777157040470126","0.6995014533559326","3.1098066601886116","4000","521","41.76597860570077","10.576210958711275","259.85663262468233","3009.6381424673496","","484.7490209759697","","2.7724197169136326","41.17647058823529","113.74131541860069","4","","","88.39033211861826","","0","","","2.2681979521709703","","2","","","-1.0395310625320309","","1.6935623506071464","1.4162639119868419","3.3570318763598537","","0.09462690455175907","0.8008849557522124","","","","11.523999115239992","12","0","255.258191929725","","51.995211518305986","","","","","263.9612917496129","","","","","","28.192983686316996","","","","0","0.012343103326121112","0.00782731409677","","","0.5155217894467283","","","","4.6"
"colleges_usnews (2)","104","1302","35","2","7830","32","0.2887864823348694","9276.905616224645","0.27572964669738864","2.810618423165535","3","5.250159212499937","0.702400686694475","0.10942146400494","1.6390168970814132","0.10942146400494","0.34351287458877594","8.571428571428571","0.672063841416962","","0.026881720430107527","0.10942146400494","0.7367557965357074","6.1364697337087515","0.4239859935803909","","","0.3279569892473118","0.16536863272151126","2.857142857142857","5.250159212499937","52.84178187403994","0.3563748079877112","70.29203498737186","5.250159212499937","0.10942146400494","0.4239859935803909","540.2124796506102","5.250159212499937","34.64823227814083","0.3885434178202273","18.954792106261337","688","614","9.117668014005309","99.95006637027188","1548.9729655108426","5348.162626265424","0.34351287458877594","1117.107958645161","0.3279569892473118","0.6316364403193302","91.42857142857143","46.98107263729272","1","0.672063841416962","0.3563748079877112","50.07915787245156","0.28481525151648596","1144","0.4564186415408553","0.729145756003333","5.250159212499937","0.28481525151648596","2","0.6104911559730324","","-1.666672182032963","0.33563748079877115","0.4804701944013999","5.250159212499937","1.4966319491800042","0.7039061908188774","-0.6230301616625689","0.5941583397386626","","0.28481525151648596","0.702400686694475","47.15821812596006","51","87.86482334869432","1716.3688539909351","0.672063841416962","16.6010075312928","","0.2887864823348694","","0.34351287458877594","2401.257425601352","0.702400686694475","0.2887864823348694","0.32884222943084646","0.3824884792626728","0.2235671108471361","8.589933861939347","","0.729145756003333","0.8023312976918031","17.182356813693218","0.10942146400494","0.10942146400494","0.729145756003333","0.3279569892473118","0.9976685824034748","0.4239859935803909","0.3563748079877112","","26.5"
"analcatdata_reviewer (2)","104","379","9","2","1368","0","0.38258575197889183","","0.35883905013192613","","9","0.6847047616566349","0.6307718427510179","0.01007352116863","","0.02782132504259","0.17310738515795446","100","0.6359350147693706","","0.023746701846965697","0.02376348019861","","","0.14420306781904557","","","0.38522427440633245","","11.11111111111111","1.1326496443090555","56.99208443271768","0.38258575197889183","","1.4416129051746336","0.00224170586089","0.14420306781904557","","1.1468624800218576","0.3535533905932738","","","216","163","56.82000244304531","","","","0.17310738515795446","","0.38522427440633245","","0","66.60654956539432","1","0.6359350147693706","0.38258575197889183","","0.158100344695519","367","0.24994179278230508","0.5803510565780504","1.3634797986543128","0.158100344695519","2","0.6177431265621449","","","0.41424802110817943","","1.1729976257032937","","0.5364973869575097","","0.5185185185185185","","0.158100344695519","0.6307718427510179","43.007915567282325","3","96.83377308707124","","0.6359350147693706","","","0.38258575197889183","","0.17310738515795446","","0.6307718427510179","0.38258575197889183","0.06410921845263379","0.37994722955145116","0.21788478073946688","","","0.5803510565780504","0.6591399681890481","40.105540897097626","0.017350354858277142","0.02079604368916","0.5803510565780504","0.38522427440633245","0.9858472054350103","0.14420306781904557","0.38258575197889183","","2.875"
"analcatdata_bondrate (2)","104","57","12","2","1","4","0.45614035087719296","2315386.25","0.38596491228070173","2.9073691033119156","8","0.8314743880097293","0.5189393939393939","0.024517268576455","16569.947368421053","0.19537119289679","-0.0728597449908926","66.66666666666666","0.49242424242424243","","0.21052631578947367","0.15159781712186748","0.7081811289032955","3.5746987110845514","-0.06926406926406911","","","0.45614035087719296","0.029670169509314448","16.666666666666664","0.9394160576852717","57.89473684210527","0.42105263157894735","23508.364035087718","2.9935181238694586","0.00827023383277","0.0952380952380953","49782.254385964916","2.0992566826171357","3.2877840272018797","0.20141980926945627","2920.3917720262843","33","24","9.645133415550575","6730.822510775339","2355504.43753349","3137984.7918694816","0.07490636704119846","788385.2172720972","0.543859649122807","0.7397070784216985","33.33333333333333","18.14671590892025","2","0.49242424242424243","0.42105263157894735","14.352345493263488","0","1","0.21722846441947563","0.5876528442317916","2.7709046327097067","0","2","0.4513888888888889","","-0.16259574493510742","0.43859649122807015","2094.4321973564356","1.9492671045022836","1.2828319970010231","0.5227272727272727","0.07721512007614457","0.5178571428571429","","0","0.4412878787878788","42.10526315789473","10","1.7543859649122806","607880.1765350878","0.49242424242424243","10.966732706188619","","0.45614035087719296","","0.21722846441947563","1750349.9111842103","0.5940656565656566","0.38596491228070173","0.004192872117400379","0.5087719298245614","-0.06165703275529876","3.901528001533743","","0.5392078681552366","0.6151648059542796","0.14619883040935672","0.10180686410008","0.120130059591505","0.48484848484848486","0.38596491228070173","0.9819407868640977","0.1899224806201551","0.42105263157894735","","5.142857142857142"
